x,y
24.4880622141063,40.3474367214602
9.37346585653722,19.1949182901247
24.2948488574475,37.6258993851112
17.252423254773,15.8260661919907
5.89620833098888,8.49175958912697
10.0407561808825,7.07803574452603
20.7374797277153,42.3945023473548
15.110173759982,49.2289221050482
11.1432009432465,16.5047788504129
19.9173968862742,23.2746948610849
5.9292104486376,34.822458429583
13.9681158438325,19.1772451814157
9.52936667390168,8.12839339161279
26.362028663978,11.393318981088
19.1120378188789,23.5778984542763
9.73038110695779,9.70377580096319
14.2094693258405,16.8553060689826
22.4505190849304,25.8138553177912
8.52450777776539,7.06323170678991
17.0724323950708,32.8156092144039
9.66914713568985,25.8813911670873
28.9950252342969,31.5114488529088
9.8595627695322,15.4507086033069
7.48015395179391,5.31028918947246
18.0827101245522,38.860196469566
22.8220379520208,38.3009104751102
27.7810519076884,28.1191896329214
16.9562508296221,22.6063718899936
11.2441903203726,4.3684699205879
22.1168145705014,27.868470801007
14.8882684838027,19.3246006775541
17.6620691027492,30.3697128171488
12.0264829322696,19.7332040834323
9.77955007180572,18.0076230670887
25.1138504277915,42.6504626873716
19.2104361876845,19.9055529871454
8.13501024805009,0.340669281787225
14.4859271459281,-0.495962136903351
10.1257836148143,13.5062464054837
14.2528086267412,34.5628285376783
7.31556962244213,11.8901637664923
9.12540844455361,19.6163203465577
6.04449618421495,16.1569158950007
27.5701434873044,26.6760675668993
12.359203170985,18.8148500697738
11.9040424712002,17.0944289548437
21.016380732879,14.6133653012199
23.6722196545452,39.847589902536
26.8878817372024,51.293681986097
15.4059702679515,12.6532474295205
9.43924983218312,7.52560163642182
22.4656011182815,26.440498366915
26.060509679839,34.6643648210001
15.2804262675345,20.9685149701284
23.1258073821664,42.2073203859891
20.9242015406489,23.5808741588453
16.6936368178576,-3.06152428036108
16.3114608805627,27.1573613570079
24.6280711553991,45.7079223601661
19.2276212237775,25.0726271922295
12.1906913612038,6.46399716509385
27.7227177899331,40.5092247642825
18.1390608269721,33.0113068734454
17.9691697079688,32.7076134654666
25.2010587155819,25.2264066106483
27.1673299074173,33.1371727504202
26.0196302663535,16.5797764846627
21.412198793143,24.4451702619333
20.8850964531302,38.8683318702184
24.3261225037277,46.6410034791688
12.3741330336779,16.6763497472163
25.6318513900042,9.61297437659861
5.46975029073656,7.63310874496837
10.303952595219,25.6176838552244
16.4587300810963,22.5986022336441
7.27907319553196,3.10285635985739
14.707586446777,20.5820972352794
28.4404132030904,25.0076861064782
27.8095630183816,29.8336297836754
5.32121487520635,11.0216902450104
9.99764436483383,5.58117851565357
16.4985062628984,11.5883470896404
13.4270206987858,8.54747090175261
27.7999501265585,27.6956853371463
12.3308543171734,23.6120569719023
13.5523091182113,24.6656533481255
5.82605270668864,4.98190684583286
8.80091637372971,23.7651328659969
25.3578223101795,6.95437510857639
9.45925195887685,26.2128266836242
15.1286611985415,17.2383357672329
12.5105572808534,2.33232322100654
22.1455758810043,18.5215744666462
9.84842382371426,21.9841498010179
11.9009732753038,7.50511731730356
18.4072778727859,14.7487128099152
27.7464990373701,30.5299891531519
21.8601591978222,27.9822847362969
19.7171593662351,34.1031090576365
