x,y
24.4880622141063,-37.3195977117866
9.37346585653722,-10.8317475593649
24.2948488574475,-39.0179751017131
17.252423254773,-23.7117272098549
5.89620833098888,-0.643877585884184
10.0407561808825,-7.9830433242023
20.7374797277153,-29.3577640322037
15.110173759982,-20.9704181766137
11.1432009432465,-13.7467982308008
19.9173968862742,-27.6765528763644
5.9292104486376,-1.39642990333959
13.9681158438325,-17.1040213401429
9.52936667390168,-9.86869215779006
26.362028663978,-43.3339560823515
19.1120378188789,-29.5153424022719
9.73038110695779,-10.1580463126302
14.2094693258405,-16.9729575882666
22.4505190849304,-37.237294787541
8.52450777776539,-5.41435747453943
17.0724323950708,-26.914962622337
9.66914713568985,-11.3211113065481
28.9950252342969,-45.0963501166552
9.8595627695322,-7.32072025677189
7.48015395179391,-4.78978610225022
18.0827101245522,-27.1610148302279
22.8220379520208,-37.6302327266894
27.7810519076884,-47.1193113313057
16.9562508296221,-22.0419036545791
11.2441903203726,-11.8973705498502
22.1168145705014,-34.9121893574484
14.8882684838027,-18.9022205248475
17.6620691027492,-28.3007078175433
12.0264829322696,-11.7518460731953
9.77955007180572,-8.58662387123331
25.1138504277915,-39.6977859120816
19.2104361876845,-30.8026314452291
8.13501024805009,-8.89780531637371
14.4859271459281,-18.2110617002472
10.1257836148143,-12.2394200311974
14.2528086267412,-20.9683161503635
7.31556962244213,-7.38756988942623
9.12540844455361,-6.48077225312591
6.04449618421495,-0.463979861699045
27.5701434873044,-46.5523706702515
12.359203170985,-12.3417000859044
11.9040424712002,-15.9963654996827
21.016380732879,-29.5941503383219
23.6722196545452,-36.5456182644702
26.8878817372024,-43.0861136619933
15.4059702679515,-22.3057857910171
9.43924983218312,-9.87161552952603
22.4656011182815,-32.4921948099509
26.060509679839,-41.2954123788513
15.2804262675345,-20.1204217923805
23.1258073821664,-36.6362711135298
20.9242015406489,-30.1005890839733
16.6936368178576,-24.4754922017455
16.3114608805627,-24.9011356327683
24.6280711553991,-36.6112558348104
19.2276212237775,-29.9157978622243
12.1906913612038,-13.0215649162419
27.7227177899331,-45.5144903208129
18.1390608269721,-27.5435716090724
17.9691697079688,-23.2989165200852
25.2010587155819,-42.5878103175201
27.1673299074173,-45.7888115602545
26.0196302663535,-42.9096400430426
21.412198793143,-32.1060704221018
20.8850964531302,-29.6251994739287
24.3261225037277,-39.5497221797705
12.3741330336779,-11.9797752471641
25.6318513900042,-43.4917217446491
5.46975029073656,-2.16291353618726
10.303952595219,-12.8101729229093
16.4587300810963,-23.8714384264313
7.27907319553196,-6.68794678710401
14.707586446777,-16.9389769742265
28.4404132030904,-44.984358496964
27.8095630183816,-43.9269504784606
5.32121487520635,1.39366807742044
9.99764436483383,-8.09971066284925
16.4985062628984,-22.4851337601431
13.4270206987858,-15.1132694813423
27.7999501265585,-48.4841893203557
12.3308543171734,-14.295442705974
13.5523091182113,-19.1032119467854
5.82605270668864,1.01762220868841
8.80091637372971,-7.99315593810752
25.3578223101795,-37.8209488992579
9.45925195887685,-9.94385966146365
15.1286611985415,-20.8961210120469
12.5105572808534,-13.6371770328842
22.1455758810043,-33.607675650157
9.84842382371426,-8.59810520522296
11.9009732753038,-13.6331527456641
18.4072778727859,-29.2003738651983
27.7464990373701,-42.8415023591369
21.8601591978222,-33.2922156765126
19.7171593662351,-29.0402769050561
7.15150266326964,-4.16953754564747
