x,y
24.4880622141063,51.217175336508
9.37346585653722,19.0983334987952
24.2948488574475,46.5645751390927
17.252423254773,30.8261179701197
5.89620833098888,8.06280795734129
10.0407561808825,17.1527868176772
20.7374797277153,41.0174557586787
15.110173759982,32.6658960652964
11.1432009432465,22.0889997907147
19.9173968862742,35.9963143806594
5.9292104486376,12.0234551497672
13.9681158438325,26.2403224207443
9.52936667390168,20.9583361658046
26.362028663978,51.8873799246962
19.1120378188789,37.6266308109162
9.73038110695779,21.7104388107336
14.2094693258405,27.9838065804002
22.4505190849304,44.2464675287455
8.52450777776539,19.6969293355273
17.0724323950708,34.2358546935939
9.66914713568985,20.4508053295527
28.9950252342969,54.4899348793738
9.8595627695322,18.6799289689749
7.48015395179391,12.4037712403989
18.0827101245522,32.5876017165119
22.8220379520208,43.4242112540811
27.7810519076884,52.513355928443
16.9562508296221,37.43476129447
11.2441903203726,23.2192392343925
22.1168145705014,44.3660563653333
14.8882684838027,28.4330123133769
17.6620691027492,38.7052986018041
12.0264829322696,23.8429188620513
9.77955007180572,22.1552287814211
25.1138504277915,48.9755086653899
19.2104361876845,36.1899452994036
8.13501024805009,15.9833109952684
14.4859271459281,26.287134742606
10.1257836148143,17.7207232644468
14.2528086267412,31.8118284325854
7.31556962244213,14.5879788278864
9.12540844455361,17.6178299043601
6.04449618421495,10.2067912465228
27.5701434873044,57.0184855018317
12.359203170985,23.9192955139836
11.9040424712002,22.0089172860878
21.016380732879,37.0123879398653
23.6722196545452,44.2780539901164
26.8878817372024,52.9711473837548
15.4059702679515,33.0315602365052
9.43924983218312,16.8942838713237
22.4656011182815,48.5003309299046
26.060509679839,52.3632587078155
15.2804262675345,28.3837460816481
23.1258073821664,44.1105923519699
20.9242015406489,44.5933456832427
16.6936368178576,32.6285083449852
16.3114608805627,30.3140656731663
24.6280711553991,50.2349650394331
19.2276212237775,36.3049141850877
12.1906913612038,24.0220111416191
27.7227177899331,57.4874845708078
18.1390608269721,36.387310930712
17.9691697079688,36.8697073214757
25.2010587155819,51.8019113893952
27.1673299074173,55.4168752699141
26.0196302663535,51.482876032181
21.412198793143,44.4435354914694
20.8850964531302,42.2145904342739
24.3261225037277,47.9039134584986
12.3741330336779,22.9767020985059
25.6318513900042,52.9851269938276
5.46975029073656,9.4576021863211
10.303952595219,19.4922729135715
16.4587300810963,34.8202372795476
7.27907319553196,14.7802901280972
14.707586446777,26.9564425966737
28.4404132030904,56.470679146871
27.8095630183816,55.1724238673486
5.32121487520635,9.51289117220569
9.99764436483383,18.0314044076365
16.4985062628984,32.8821782055363
13.4270206987858,24.513341313403
27.7999501265585,53.4744475877653
12.3308543171734,26.4181204652626
13.5523091182113,28.97068013761
5.82605270668864,11.4429493817007
8.80091637372971,19.3454566663769
25.3578223101795,50.0433903968198
9.45925195887685,18.8804304197471
15.1286611985415,28.9318839860719
12.5105572808534,23.9996593415243
22.1455758810043,43.4573327894806
9.84842382371426,20.1800172383836
11.9009732753038,26.8819372897271
18.4072778727859,37.6715116627474
27.7464990373701,56.4795201402511
21.8601591978222,44.5646446463966
19.7171593662351,36.5547203330871
7.15150266326964,16.4143735317209
22.1914498358965,42.8673882479753
11.3729546926916,22.203404837412
14.4153733253479,30.2557485296577
5.87039294093847,12.0390340667925
